0 0 0 -0.515653232	0.457783144	-0.724248809
0 0 0 -0.449678266	0.887172472	-0.103510687
0 0 0 0.118067225	-0.672432173	-0.73068126
0 0 0 0.0106358033	0.206956692	-0.978292291
0 0 0 -0.0903423959	0.780504321	-0.618588115
0 0 0 0.12506316	0.634482809	-0.762752103
0 0 0 -0.397541803	0.197806652	-0.896009511
0 0 0 -0.772844886	0.0186932796	-0.634319591
0 0 0 0.898074192	-0.434910627	-0.0656924099
0 0 0 -0.904724772	0.212684734	-0.369104716
0 0 0 0.92003807	-0.308520217	-0.241547565
0 0 0 -0.0631145472	-0.977508827	-0.201228842
0 0 0 -0.446770824	-0.804760238	-0.390841132
0 0 0 -0.0704500829	0.203660276	-0.976503598
0 0 0 -0.106809635	0.60694044	-0.787537303
0 0 0 -0.385004466	-0.866173016	-0.318615548
0 0 0 -0.205524254	-0.270233335	-0.940602852
0 0 0 0.390151537	-0.882241022	-0.263500583
0 0 0 -0.0804226153	0.704484603	-0.705147961
0 0 0 0.773691895	0.517356854	-0.36570854
0 0 0 -0.489045038	0.871871105	-0.0259947491
0 0 0 -0.890429497	-0.42099177	-0.172919753
0 0 0 0.220677066	0.608129665	-0.762548322
0 0 0 0.507974668	-0.382032893	-0.772018527
0 0 0 -0.293986907	0.525147592	-0.798618623
0 0 0 0.929695987	-0.289113087	-0.228208227
0 0 0 -0.852801689	-0.49127093	-0.177150085
0 0 0 -0.365061252	0.574798107	-0.732350611
0 0 0 -0.125057069	-0.864012381	-0.487691845
0 0 0 -0.902696196	0.0160690746	-0.429978327
0 0 0 0.790468363	-0.554391327	-0.26040358
0 0 0 -0.369187827	0.618099741	-0.69401229
0 0 0 0.538996052	0.30394382	-0.785558025
0 0 0 0.933597231	-0.11532019	-0.339260172
0 0 0 0.707975932	0.0362566119	-0.70530528
0 0 0 -0.694746336	0.714513054	-0.0824537701
0 0 0 0.282174161	0.786462661	-0.549412619
0 0 0 0.189314777	0.977939282	-0.0882874619
0 0 0 -0.0224589767	0.604789078	-0.796068945
